product_name,rating,review_text,review_title,is_negative
AmazonBasics AAA Performance Alkaline Batteries (36 Count),2,Disappointed by the amount of time these batteries lasted.,Disappointed,True
AmazonBasics AAA Performance Alkaline Batteries (36 Count),2,Do not hold charge as well as major brands.,Disappointed,True
AmazonBasics AAA Performance Alkaline Batteries (36 Count),1,Does not turn well at all. Will be returning it,Disappointed,True
AmazonBasics AAA Performance Alkaline Batteries (36 Count),2,"I love Amazon, but these aren't at the same level as the big brands. I use them in some monitoring devices in my home. Typically I would need to change these every 3 months, but these are lasting about 6-7 weeks at best. They're ok, but just don't have the life expectancy I need.",Disappointed,True
AmazonBasics AAA Performance Alkaline Batteries (36 Count),1,these batteries are terrible very disappointed. i have purchased before great long lasting very powerful. i must have received a bad batch they don't last very long. i may not purchase again.,DISAPPOINTED,True
AmazonBasics AAA Performance Alkaline Batteries (36 Count),1,"Worked for one day, then stopped working. Can't tell if it deterred any cats because it only went off when I walked by, but didn't register the cats when they jumped on the counter.Would not recommend.",Disappointed,True
AmazonBasics AAA Performance Alkaline Batteries (36 Count),2,Disappointed with this product. Used them for led candles and had to wiggle them around to get them to work. At the same time I also purchase ACDelco Batteries because Amazon would only allow the purchase of one box. I'm glad I did because the ACDelco batteries worked great! I would not purchase AmazonBasics batteries again.,Disappointed with this product,True
AmazonBasics AAA Performance Alkaline Batteries (36 Count),1,The price was right but they just don't last as long as the other name brand batteries so it's not worth it.,Disappointed.,True
AmazonBasics AAA Performance Alkaline Batteries (36 Count),1,Sadly these batteries are horrible! I hardly ever have complaints about anything I order but these batteries barely have any power and I've had to change them out many times.,Disappointing,True
AmazonBasics AAA Performance Alkaline Batteries (36 Count),1,"These batteries literally only last 15 minutes inside of each device I put them in. When I researched the product, they told me the only way was to spend 50 on the recharger for these batteries. I personally do not buy batteries to have to spend more than what I spent on them in whole to have to buy a whole other product to recharge them. Worst amazon product I ever wasted my money on",Disappointing,True
AmazonBasics AAA Performance Alkaline Batteries (36 Count),1,"These batteries were a huge disappointment. I used two in my amazon tv remote and they lasted only 2 weeks. Usually, I only need to change batteries in that remote every 3-4 months or so. Total ripoff.",Disappointing ripoff,True
AmazonBasics AAA Performance Alkaline Batteries (36 Count),1,"I am disappointed with this purchase. I purchased these for my Dad, delivered to him in October, 2015. I am visiting, and just opened the brand new package, and inserted 4 of them to run his blood pressure cuff. The machine worked, but the battery indicator showed low, I switched the batteries with other brand new amazon batteries - same reading. Then I switched with another set of name brand batteries, and the battery indicator showed high/full. If I was home, I would have used my battery meter. No 10 year shelf life - not even a 10 month shelf life. Amazon, I am usually one of your biggest fans, but not this time.",Disappointing!,True
AmazonBasics AAA Performance Alkaline Batteries (36 Count),2,"For some reason, these just haven't held a charge the way the Duracells I've used the past do. I've used these in those small-wired-LED lights you can use for decorations. Those lights take 3 AA batteries and while the old Duracells I've used lasted several months on a 4-hour on, 16 hour-off timer, these are lasting just a few weeks.",Disappointing. I expected more from AmazonBasics.,True
AmazonBasics AAA Performance Alkaline Batteries (36 Count),1,These batteries are not lasting at all.... very short life on them... super disappointed...,disappointment,True
AmazonBasics AAA Performance Alkaline Batteries (36 Count),2,Batteries don't last that long I bought these for some of the little round lights that go in your closets or under your cabinets they didn't make it a week which was sad.,Discharge very quickly,True
AmazonBasics AAA Performance Alkaline Batteries (36 Count),1,Spend a few more dollars and get a branded one. These discharge very fast. Had to keep changing my wall clock battery every 2 months when I had these. Got an energizer battery and that stayed for more than a year. Didn't expect amazon product to be of such poor quality.,Discharges Very Fast,True
AmazonBasics AAA Performance Alkaline Batteries (36 Count),1,"DO NOT BUY. All batteries arrived completely dead. I thought it might be a bad batch. Ordered more, all arrived dead.",DO NOT BUY,True
AmazonBasics AAA Performance Alkaline Batteries (36 Count),1,"I only have it one star because I couldn't give zero stars. Over half of the box were dead. The ones that did work, only worked for a very short time. Do not buy these batteries.",Do not buy,True
AmazonBasics AAA Performance Alkaline Batteries (36 Count),1,They didn't work. Took one from each pack and - nothing!,DO NOT BUY,True
AmazonBasics AAA Performance Alkaline Batteries (36 Count),1,"Went to pit them on for the first time and the strap behind the buckle broke. Never even got to wear them. Poor construction, cheaply made product.",Do not buy,True
AmazonBasics AAA Performance Alkaline Batteries (36 Count),1,You get what you pay for.Lucky to get 2 weeks of minimum use.,DO NOT BUY,True
AmazonBasics AAA Performance Alkaline Batteries (36 Count),1,They went Dead before even using them.. The ones i used lasted maybe 4hours at best !!!,DO NOT BUY !!,True
AmazonBasics AAA Performance Alkaline Batteries (36 Count),1,Might as well be dead on arrival. Already burned through two sets of 4 of these since I ordered them less than two months ago on a Schlage keypad deadbolt lock. The previous batteries lasted over a year. I'll never order another Amazon basics battery.,Do not buy Amazon Basics batteries.,True
