index,product_name,rating,review_text
133,AmazonBasics AAA Performance Alkaline Batteries (36 Count),2,Batteries don't last that long I bought these for some of the little round lights that go in your closets or under your cabinets they didn't make it a week which was sad.
134,AmazonBasics AAA Performance Alkaline Batteries (36 Count),1,Spend a few more dollars and get a branded one. These discharge very fast. Had to keep changing my wall clock battery every 2 months when I had these. Got an energizer battery and that stayed for more than a year. Didn't expect amazon product to be of such poor quality.
135,AmazonBasics AAA Performance Alkaline Batteries (36 Count),1,"DO NOT BUY. All batteries arrived completely dead. I thought it might be a bad batch. Ordered more, all arrived dead."
136,AmazonBasics AAA Performance Alkaline Batteries (36 Count),1,"I only have it one star because I couldn't give zero stars. Over half of the box were dead. The ones that did work, only worked for a very short time. Do not buy these batteries."
137,AmazonBasics AAA Performance Alkaline Batteries (36 Count),1,They didn't work. Took one from each pack and - nothing!
138,AmazonBasics AAA Performance Alkaline Batteries (36 Count),1,"Went to pit them on for the first time and the strap behind the buckle broke. Never even got to wear them. Poor construction, cheaply made product."
139,AmazonBasics AAA Performance Alkaline Batteries (36 Count),1,You get what you pay for.Lucky to get 2 weeks of minimum use.
140,AmazonBasics AAA Performance Alkaline Batteries (36 Count),1,They went Dead before even using them.. The ones i used lasted maybe 4hours at best !!!
141,AmazonBasics AAA Performance Alkaline Batteries (36 Count),1,Might as well be dead on arrival. Already burned through two sets of 4 of these since I ordered them less than two months ago on a Schlage keypad deadbolt lock. The previous batteries lasted over a year. I'll never order another Amazon basics battery.
142,AmazonBasics AAA Performance Alkaline Batteries (36 Count),1,"Purchased these 3 months ago in addition to a higher end () brand that came with a 9 docket charger. The higher end rechargeables are still going strong. These leaked battery acid all over my charger and ruined one docket, and ruined an under cabinet puck light. Save your money! They won't last!"
143,AmazonBasics AAA Performance Alkaline Batteries (36 Count),1,Bought these batteries thinking they were a good price. I have two deodorizer devices that spray a tiny amount every :20 minutes. I put these batteries in one and a brand name in the other. The name brand batteries have not been changed yet ant these batteries have gone through 4 pairs. Name brand are cheaper in the long run
144,AmazonBasics AAA Performance Alkaline Batteries (36 Count),1,I don't understand why these are rated so highly - these batteries DO NOT LAST. I have never experienced batteries that died so quickly....I used them from everything to my computer mouse to microphone and they lasted maybe about 1/4 the time of what I'm used to. I guess you get what you pay for - would never order these again
145,AmazonBasics AAA Performance Alkaline Batteries (36 Count),1,They do not last long at all. I have to keep changing them out on the products I put them in. Will not be buying them again.
146,AmazonBasics AAA Performance Alkaline Batteries (36 Count),2,batteries last a fraction of the time that most of the other well known battery brands do
147,AmazonBasics AAA Performance Alkaline Batteries (36 Count),1,I ordered a ton of these for holiday candle lights. They are in for 6 hours each night and turn off on a timer. We are 15 days in and every single candle (34 of them) is so dim you can barely see them.Expected to get far more life out of these. Do not recommend.
148,AmazonBasics AAA Performance Alkaline Batteries (36 Count),1,They do not work. I had to buy Duracell
149,AmazonBasics AAA Performance Alkaline Batteries (36 Count),1,These batteries started leaking right out of the box.I threw them in the trash and went back to Duracell.
150,AmazonBasics AAA Performance Alkaline Batteries (36 Count),1,DOA. Had to replace with other batteries. What a disappointment. Threw them away. :(
151,AmazonBasics AAA Performance Alkaline Batteries (36 Count),1,I got a bad batch. 4 of them arrived dead. I would have sent them back but I missed my window.
152,AmazonBasics AAA Performance Alkaline Batteries (36 Count),1,Literally the worst battery I've ever had. I've used them in different types of products and they are DEAD WITHIN A WEEK every time. Go to the dollar tree and save yourself some money and a headache
153,AmazonBasics AAA Performance Alkaline Batteries (36 Count),2,Does not last. Very short life span.
154,AmazonBasics AAA Performance Alkaline Batteries (36 Count),1,After one use in a regular used battery powered item it's dead. With other brand I can use the item several times before I have to replace the battery.
155,AmazonBasics AAA Performance Alkaline Batteries (36 Count),2,I was really excited to find a great deal on batteries. I would have to say if you just used these batteries for remote controls. And basic stuff then this would be the battery pick hands down. I could not believe how many batteries I went through for a child's toy. These batteries don't hold there ground against brand name. I burnt through 24 amazon batteries in one month on my son's hot wheel course. Just basic use maybe an hour a day at most. Brand name has lasted 2 months.
156,AmazonBasics AAA Performance Alkaline Batteries (36 Count),1,"Put these batteries in led string lights on two wreaths, place kirkland batteries in another set of the same lights....guess what Amazon batteries loose their power quickly. Kirkland batteries are still flashing strong,,,,,,Amazon batteries barely blink. Sorry Amazon, love you but not these for me."
157,AmazonBasics AAA Performance Alkaline Batteries (36 Count),2,It doesn't work with my Amazon wireless mouse
158,AmazonBasics AAA Performance Alkaline Batteries (36 Count),1,These go dead very quickly. Not worth it if you rely on whatever the batteries are powering. Maybe ok for a remote control or something unimportant.
